start_time,end_time,num_points
253.0,253.9,10
254.0,254.9,10
255.0,255.9,10
256.0,257.40000000000003,15
257.5,257.90000000000003,5
258.0,258.40000000000003,5
258.5,258.90000000000003,5
259.0,259.40000000000003,5
259.5,259.90000000000003,5
260.0,261.90000000000003,20
262.0,262.90000000000003,10
263.0,263.40000000000003,5
263.5,263.90000000000003,5
264.0,264.40000000000003,5
264.5,270.40000000000003,60
270.5,271.40000000000003,10
271.5,273.90000000000003,25
274.0,275.40000000000003,15
275.5,279.40000000000003,40
279.5,280.40000000000003,10
280.5,287.40000000000003,70
287.5,288.40000000000003,10
288.5,291.90000000000003,35
292.0,292.90000000000003,10
293.0,293.40000000000003,5
293.5,293.90000000000003,5
294.0,294.90000000000003,10
295.0,295.90000000000003,10
296.0,298.40000000000003,25
298.5,299.90000000000003,15
300.0,301.90000000000003,20
302.0,303.40000000000003,15
303.5,303.90000000000003,5
304.0,304.40000000000003,5
304.5,306.40000000000003,20
306.5,306.90000000000003,5
307.0,307.40000000000003,5
307.5,308.40000000000003,10
308.5,309.90000000000003,15
310.0,310.40000000000003,5
310.5,311.40000000000003,10
311.5,312.40000000000003,10
312.5,314.90000000000003,25
315.0,315.40000000000003,5
315.5,316.90000000000003,15
317.0,317.40000000000003,5
317.5,319.40000000000003,20
319.5,319.90000000000003,5
320.0,320.90000000000003,10
321.0,321.90000000000003,10
322.0,324.90000000000003,30
325.0,325.40000000000003,5
325.5,326.90000000000003,15
327.0,327.40000000000003,5
327.5,327.90000000000003,5
328.0,328.40000000000003,5
328.5,334.90000000000003,65
335.0,335.40000000000003,5
335.5,336.40000000000003,10
336.5,336.90000000000003,5
337.0,338.40000000000003,15
338.5,339.40000000000003,10
339.5,340.90000000000003,15
341.0,342.40000000000003,15
342.5,348.90000000000003,65
349.0,349.40000000000003,5
349.5,349.90000000000003,5
350.0,350.40000000000003,5
350.5,354.90000000000003,45
355.0,355.90000000000003,10
356.0,358.40000000000003,25
358.5,358.90000000000003,5
359.0,359.90000000000003,10
360.0,360.9,10
361.0,363.9,30
364.0,365.4,15
365.5,365.9,5
366.0,367.4,15
367.5,371.4,40
371.5,372.9,15
373.0,375.9,30
376.0,377.4,15
377.5,379.4,20
379.5,380.4,10
380.5,381.9,15
382.0,382.4,5
382.5,382.9,5
383.0,383.4,5
383.5,385.4,20
385.5,386.9,15
387.0,390.9,40
391.0,392.4,15
392.5,395.9,35
396.0,396.9,10
397.0,404.4,75
404.5,405.4,10
405.5,406.9,15
407.0,407.9,10
408.0,411.9,40
412.0,413.4,15
413.5,414.9,15
415.0,416.4,15
416.5,418.9,25
419.0,419.4,5
419.5,419.9,5
420.0,420.4,5
420.5,426.9,65
427.0,427.4,5
427.5,428.4,10
428.5,430.4,20
430.5,430.9,5
431.0,431.4,5
431.5,432.9,15
433.0,434.4,15
434.5,434.9,5
435.0,435.4,5
435.5,435.9,5
436.0,438.4,25
438.5,439.9,15
440.0,440.4,5
440.5,440.9,5
441.0,441.9,10
442.0,442.9,10
443.0,443.4,5
443.5,444.4,10
444.5,445.4,10
445.5,449.4,40
449.5,449.9,5
450.0,451.9,20
452.0,454.9,30
455.0,455.9,10
456.0,459.4,35
459.5,460.4,10
460.5,461.4,10
461.5,462.4,10
462.5,467.4,50
467.5,467.9,5
468.0,468.4,5
468.5,469.9,15
470.0,470.4,5
470.5,472.9,25
473.0,473.4,5
473.5,475.4,20
475.5,476.4,10
476.5,476.9,5
477.0,477.4,5
477.5,479.4,20
479.5,479.9,5
480.0,481.4,15
481.5,482.4,10
482.5,482.9,5
483.0,483.4,5
483.5,484.4,10
484.5,486.4,20
486.5,486.9,5
487.0,488.4,15
488.5,488.9,5
489.0,494.9,60
495.0,495.4,5
495.5,498.9,35
499.0,499.4,5
499.5,499.9,5
500.0,500.9,10
501.0,501.4,5
501.5,501.9,5
502.0,502.4,5
502.5,505.9,35
506.0,506.9,10
507.0,507.9,10
508.0,508.9,10
509.0,509.4,5
509.5,509.9,5
510.0,512.4,25
512.5,513.4,10
513.5,514.4,10
514.5,515.4,10
515.5,518.4,30
518.5,520.4,20
520.5,520.9,5
521.0,521.4,5
521.5,522.9,15
523.0,525.9,30
526.0,527.4,15
527.5,528.4,10
528.5,529.9,15
530.0,530.9,10
531.0,532.4,15
532.5,540.4,80
540.5,541.9,15
542.0,542.9,10
543.0,543.9,10
544.0,545.4,15
545.5,546.4,10
546.5,547.4,10
547.5,548.4,10
548.5,549.9,15
550.0,550.9,10
551.0,553.4,25
553.5,554.4,10
554.5,557.9,35
558.0,558.9,10
559.0,559.9,10
560.0,561.4,15
561.5,562.4,10
562.5,563.4,10
563.5,563.9,5
564.0,565.4,15
565.5,569.9,45
570.0,570.9,10
571.0,575.4,45
575.5,575.9,5
576.0,578.4,25
578.5,578.9,5
579.0,582.4,35
582.5,583.4,10
583.5,585.9,25
586.0,586.4,5
586.5,586.9,5
587.0,587.4,5
587.5,593.4,60
593.5,594.9,15
595.0,596.4,15
596.5,597.4,10
597.5,600.9,35
601.0,602.4,15
602.5,603.4,10
603.5,604.9,15
605.0,605.9,10
606.0,606.9,10
607.0,607.4,5
607.5,607.9,5
608.0,608.4,5
608.5,609.4,10
609.5,611.9,25
612.0,613.4,15
613.5,613.9,5
614.0,614.4000000000001,5
614.5,614.9000000000001,5
615.0,615.4000000000001,5
615.5,616.4000000000001,10
616.5,617.9000000000001,15
618.0,620.4000000000001,25
620.5,621.4000000000001,10
621.5,621.9000000000001,5
622.0,623.4000000000001,15
623.5,625.9000000000001,25
626.0,627.4000000000001,15
627.5,628.9000000000001,15
629.0,629.9000000000001,10
630.0,633.9000000000001,40
634.0,634.4000000000001,5
634.5,634.9000000000001,5
635.0,639.9000000000001,50
640.0,641.4000000000001,15
641.5,646.4000000000001,50
646.5,647.9000000000001,15
648.0,650.4000000000001,25
650.5,650.9000000000001,5
651.0,655.9000000000001,50
656.0,656.4000000000001,5
656.5,656.9000000000001,5
657.0,658.4000000000001,15
658.5,664.4000000000001,60
664.5,664.9000000000001,5
665.0,666.9000000000001,20
667.0,667.9000000000001,10
668.0,668.9000000000001,10
669.0,669.4000000000001,5
669.5,669.9000000000001,5
670.0,671.4000000000001,15
671.5,675.4000000000001,40
675.5,675.9000000000001,5
676.0,676.9000000000001,10
677.0,677.4000000000001,5
677.5,680.4000000000001,30
680.5,680.9000000000001,5
681.0,683.4000000000001,25
683.5,685.4000000000001,20
685.5,686.9000000000001,15
687.0,688.4000000000001,15
688.5,689.4000000000001,10
689.5,689.9000000000001,5
690.0,690.9000000000001,10
691.0,691.4000000000001,5
691.5,693.9000000000001,25
694.0,694.4000000000001,5
694.5,695.4000000000001,10
695.5,695.9000000000001,5
696.0,698.4000000000001,25
698.5,698.9000000000001,5
699.0,715.9000000000001,170
716.0,716.9000000000001,10
717.0,717.9000000000001,10
718.0,719.4000000000001,15
719.5,722.4000000000001,30
722.5,723.9000000000001,15
724.0,724.4000000000001,5
724.5,724.9000000000001,5
725.0,725.4000000000001,5
725.5,731.4000000000001,60
731.5,732.9000000000001,15
733.0,735.9000000000001,30
736.0,736.4000000000001,5
736.5,737.4000000000001,10
737.5,739.9000000000001,25
740.0,740.9000000000001,10
741.0,742.4000000000001,15
742.5,745.9000000000001,35
746.0,746.4000000000001,5
746.5,747.4000000000001,10
747.5,747.9000000000001,5
748.0,748.4000000000001,5
748.5,751.4000000000001,30
751.5,751.9000000000001,5
752.0,752.4000000000001,5
752.5,754.4000000000001,20
754.5,754.9000000000001,5
755.0,757.4000000000001,25
757.5,759.9000000000001,25
760.0,760.9000000000001,10
761.0,761.4000000000001,5
761.5,761.9000000000001,5
762.0,762.9000000000001,10
763.0,765.4000000000001,25
765.5,766.9000000000001,15
767.0,771.4000000000001,45
771.5,771.9000000000001,5
772.0,775.4000000000001,35
775.5,775.9000000000001,5
776.0,777.9000000000001,20
778.0,779.4000000000001,15
779.5,781.4000000000001,20
781.5,783.4000000000001,20
783.5,786.9000000000001,35
787.0,787.4000000000001,5
787.5,787.9000000000001,5
788.0,788.9000000000001,10
789.0,789.4000000000001,5
789.5,789.9000000000001,5
790.0,790.4000000000001,5
790.5,790.9000000000001,5
791.0,791.9000000000001,10
792.0,792.4000000000001,5
792.5,792.9000000000001,5
793.0,793.4000000000001,5
793.5,796.9000000000001,35
797.0,798.4000000000001,15
798.5,800.4000000000001,20
800.5,800.9000000000001,5
801.0,804.9000000000001,40
805.0,806.4000000000001,15
806.5,808.4000000000001,20
808.5,808.9000000000001,5
809.0,810.4000000000001,15
810.5,810.9000000000001,5
811.0,812.9000000000001,20
813.0,814.4000000000001,15
814.5,815.9000000000001,15
816.0,818.9000000000001,30
819.0,822.4000000000001,35
822.5,822.9000000000001,5
823.0,825.4000000000001,25
825.5,826.4000000000001,10
826.5,827.9000000000001,15
828.0,828.9000000000001,10
829.0,830.4000000000001,15
830.5,830.9000000000001,5
831.0,832.4000000000001,15
832.5,832.9000000000001,5
833.0,833.4000000000001,5
833.5,836.4000000000001,30
836.5,836.9000000000001,5
837.0,837.9000000000001,10
838.0,838.4000000000001,5
838.5,841.4000000000001,30
841.5,841.9000000000001,5
842.0,842.9000000000001,10
843.0,844.4000000000001,15
844.5,847.9000000000001,35
848.0,848.9000000000001,10
849.0,854.4000000000001,55
854.5,855.4000000000001,10
855.5,857.9000000000001,25
858.0,858.9000000000001,10
859.0,860.9000000000001,20
861.0,861.9000000000001,10
862.0,862.9000000000001,10
863.0,863.4000000000001,5
863.5,864.4000000000001,10
864.5,865.4000000000001,10
865.5,871.4000000000001,60
871.5,872.4000000000001,10
872.5,875.4000000000001,30
875.5,876.9000000000001,15
877.0,878.4000000000001,15
878.5,878.9000000000001,5
879.0,880.4000000000001,15
880.5,882.4000000000001,20
882.5,883.4000000000001,10
883.5,883.9000000000001,5
884.0,884.4000000000001,5
884.5,884.9000000000001,5
885.0,885.9000000000001,10
886.0,887.4000000000001,15
887.5,887.9000000000001,5
888.0,889.9000000000001,20
890.0,890.9000000000001,10
891.0,894.9000000000001,40
895.0,895.9000000000001,10
896.0,896.4000000000001,5
896.5,896.9000000000001,5
897.0,897.9000000000001,10
898.0,898.4000000000001,5
898.5,899.4000000000001,10
899.5,900.9,15
901.0,901.4,5
901.5,902.9,15
903.0,903.4,5
903.5,904.4,10
904.5,906.4,20
906.5,907.4,10
907.5,909.4,20
909.5,910.9,15
911.0,911.4,5
911.5,912.9,15
913.0,915.9,30
916.0,917.4,15
917.5,918.9,15
919.0,919.4,5
919.5,919.9,5
920.0,920.4,5
920.5,920.9,5
921.0,922.4,15
922.5,922.9,5
923.0,925.4,25
925.5,926.4,10
926.5,927.4,10
927.5,928.9,15
929.0,929.9,10
930.0,930.4,5
930.5,937.9,75
938.0,938.4,5
938.5,939.4,10
939.5,940.9,15
941.0,941.4,5
941.5,942.4,10
942.5,943.4,10
943.5,944.9,15
945.0,946.9,20
947.0,947.9,10
948.0,950.9,30
951.0,951.4,5
951.5,952.4,10
952.5,953.9,15
954.0,956.4,25
956.5,956.9,5
957.0,959.4,25
959.5,959.9,5
960.0,963.4,35
963.5,964.4,10
964.5,965.4,10
965.5,965.9,5
966.0,966.4,5
966.5,967.9,15
968.0,968.4,5
968.5,969.4,10
969.5,971.9,25
972.0,972.4,5
972.5,973.9,15
974.0,975.4,15
975.5,979.4,40
979.5,980.4,10
980.5,980.9,5
981.0,981.9,10
982.0,982.4,5
982.5,982.9,5
983.0,984.4,15
984.5,985.4,10
985.5,986.9,15
987.0,988.9,20
989.0,989.4,5
989.5,992.9,35
993.0,993.9,10
994.0,994.4,5
994.5,995.4,10
995.5,995.9,5
996.0,997.4,15
997.5,998.4,10
998.5,999.4,10
999.5,1001.4,20
1001.5,1002.9,15
1003.0,1004.9,20
1005.0,1005.9,10
1006.0,1006.9,10
1007.0,1008.4,15
1008.5,1010.4,20
1010.5,1011.9,15
1012.0,1013.9,20
1014.0,1014.9,10
1015.0,1016.9,20
1017.0,1017.9,10
1018.0,1020.4,25
1020.5,1020.9,5
1021.0,1023.4,25
1023.5,1024.9,15
1025.0,1025.9,10
1026.0,1026.4,5
1026.5,1028.4,20
1028.5,1028.9,5
1029.0,1029.4,5
1029.5,1029.9,5
1030.0,1030.4,5
1030.5,1031.9,15
1032.0,1035.9,40
1036.0,1036.4,5
1036.5,1036.9,5
1037.0,1037.4,5
1037.5,1045.9,85
1046.0,1046.9,10
1047.0,1049.9,30
1050.0,1051.4,15
1051.5,1052.4,10
1052.5,1053.9,15
1054.0,1054.9,10
1055.0,1055.4,5
1055.5,1055.9,5
1056.0,1056.4,5
1056.5,1056.9,5
1057.0,1058.4,15
1058.5,1058.9,5
1059.0,1060.4,15
1060.5,1060.9,5
1061.0,1063.4,25
1063.5,1066.4,30
1066.5,1067.9,15
1068.0,1068.4,5
1068.5,1068.9,5
1069.0,1070.9,20
1071.0,1071.9,10
1072.0,1072.4,5
1072.5,1073.9,15
1074.0,1078.4,45
1078.5,1078.9,5
1079.0,1079.9,10
1080.0,1080.4,5
1080.5,1084.4,40
1084.5,1085.9,15
1086.0,1088.4,25
1088.5,1089.9,15
1090.0,1091.4,15
1091.5,1091.9,5
1092.0,1094.4,25
1094.5,1095.9,15
1096.0,1100.4,45
1100.5,1101.9,15
1102.0,1102.9,10
1103.0,1103.9,10
1104.0,1104.4,5
1104.5,1106.9,25
1107.0,1107.9,10
1108.0,1111.4,35
1111.5,1111.9,5
1112.0,1113.4,15
1113.5,1114.4,10
1114.5,1114.9,5
1115.0,1119.4,45
1119.5,1120.4,10
1120.5,1121.9,15
1122.0,1122.9,10
1123.0,1128.4,55
1128.5,1129.4,10
1129.5,1130.9,15
1131.0,1132.4,15
1132.5,1133.4,10
1133.5,1135.4,20
1135.5,1135.9,5
1136.0,1137.4,15
1137.5,1140.9,35
1141.0,1141.4,5
1141.5,1142.4,10
1142.5,1145.4,30
1145.5,1145.9,5
1146.0,1146.9,10
1147.0,1147.4,5
1147.5,1147.9,5
1148.0,1148.4,5
1148.5,1148.9,5
1149.0,1150.4,15
1150.5,1151.4,10
1151.5,1152.4,10
1152.5,1152.9,5
1153.0,1154.9,20
1155.0,1155.9,10
1156.0,1159.4,35
1159.5,1160.4,10
1160.5,1161.4,10
1161.5,1162.9,15
1163.0,1165.9,30
1166.0,1166.9,10
1167.0,1175.4,85
1175.5,1176.4,10
1176.5,1177.4,10
1177.5,1177.9,5
1178.0,1178.9,10
1179.0,1179.9,10
1180.0,1180.9,10
1181.0,1181.4,5
1181.5,1185.9,45
1186.0,1186.9,10
1187.0,1188.4,15
1188.5,1189.4,10
1189.5,1189.9,5
1190.0,1190.4,5
1190.5,1191.4,10
1191.5,1191.9,5
1192.0,1193.4,15
1193.5,1193.9,5
1194.0,1199.4,55
1199.5,1199.9,5
1200.0,1205.4,55
1205.5,1206.4,10
1206.5,1213.4,70
1213.5,1213.9,5
1214.0,1215.9,20
1216.0,1216.9,10
1217.0,1217.4,5
1217.5,1218.4,10
1218.5,1218.9,5
1219.0,1219.4,5
1219.5,1225.4,60
1225.5,1226.4,10
1226.5,1231.9,55
1232.0,1232.4,5
1232.5,1234.4,20
1234.5,1234.9,5
1235.0,1237.9,30
1238.0,1238.4,5
1238.5,1239.4,10
1239.5,1240.9,15
1241.0,1241.4,5
1241.5,1241.9,5
1242.0,1244.9,30
1245.0,1246.4,15
1246.5,1247.9,15
1248.0,1249.4,15
1249.5,1250.9,15
1251.0,1252.4,15
1252.5,1253.4,10
1253.5,1254.4,10
1254.5,1254.9,5
1255.0,1256.9,20
1257.0,1258.4,15
1258.5,1259.4,10
1259.5,1260.4,10
1260.5,1264.4,40
1264.5,1265.4,10
1265.5,1268.4,30
1268.5,1269.4,10
1269.5,1271.4,20
1271.5,1272.4,10
1272.5,1275.9,35
1276.0,1277.4,15
1277.5,1277.9,5
1278.0,1279.4,15
1279.5,1281.9,25
1282.0,1282.4,5
1282.5,1282.9,5
1283.0,1283.4,5
1283.5,1287.9,45
1288.0,1291.4,35
1291.5,1291.9,5
1292.0,1294.4,25
1294.5,1295.9,15
1296.0,1296.4,5
1296.5,1297.4,10
1297.5,1297.9,5
1298.0,1298.4,5
1298.5,1298.9,5
1299.0,1299.9,10
1300.0,1302.4,25
1302.5,1302.9,5
1303.0,1303.9,10
1304.0,1310.9,70
1311.0,1311.9,10
1312.0,1312.4,5
1312.5,1313.9,15
1314.0,1314.4,5
1314.5,1315.9,15
1316.0,1316.9,10
1317.0,1319.4,25
1319.5,1320.9,15
1321.0,1323.9,30
1324.0,1324.4,5
1324.5,1324.9,5
1325.0,1325.9,10
1326.0,1326.9,10
1327.0,1328.4,15
1328.5,1334.4,60
1334.5,1335.9,15
1336.0,1336.9,10
1337.0,1338.4,15
1338.5,1338.9,5
1339.0,1339.4,5
1339.5,1339.9,5
1340.0,1340.9,10
1341.0,1342.4,15
1342.5,1342.9,5
1343.0,1343.4,5
1343.5,1343.9,5
1344.0,1344.4,5
1344.5,1345.9,15
1346.0,1347.4,15
1347.5,1348.4,10
1348.5,1349.4,10
1349.5,1350.4,10
1350.5,1350.9,5
1351.0,1351.4,5
1351.5,1352.4,10
1352.5,1352.9,5
1353.0,1354.9,20
1355.0,1355.9,10
1356.0,1356.4,5
1356.5,1357.9,15
1358.0,1358.4,5
1358.5,1359.4,10
1359.5,1360.4,10
1360.5,1360.9,5
1361.0,1361.9,10
1362.0,1364.9,30
1365.0,1365.4,5
1365.5,1367.9,25
1368.0,1369.4,15
1369.5,1370.4,10
1370.5,1373.4,30
1373.5,1373.9,5
1374.0,1374.4,5
1374.5,1379.9,55
1380.0,1380.4,5
1380.5,1381.9,15
1382.0,1382.4,5
1382.5,1386.9,45
1387.0,1387.4,5
1387.5,1388.4,10
1388.5,1388.9,5
1389.0,1389.9,10
1390.0,1390.9,10
1391.0,1392.4,15
1392.5,1394.9,25
1395.0,1396.4,15
1396.5,1398.9,25
1399.0,1399.9,10
1400.0,1400.4,5
1400.5,1400.9,5
1401.0,1401.9,10
1402.0,1402.9,10
1403.0,1405.9,30
1406.0,1406.9,10
1407.0,1407.9,10
1408.0,1409.4,15
1409.5,1412.9,35
1413.0,1413.4,5
1413.5,1413.9,5
1414.0,1414.9,10
1415.0,1415.9,10
1416.0,1416.9,10
1417.0,1420.4,35
1420.5,1421.9,15
1422.0,1424.9,30
1425.0,1426.4,15
1426.5,1427.9,15
1428.0,1428.9,10
1429.0,1430.9,20
1431.0,1432.4,15
1432.5,1432.9,5
1433.0,1433.4,5
1433.5,1433.9,5
1434.0,1434.4,5
1434.5,1434.9,5
1435.0,1436.4,15
1436.5,1437.9,15
1438.0,1438.9,10
1439.0,1443.4,45
1443.5,1444.4,10
1444.5,1446.4,20
1446.5,1446.9,5
1447.0,1447.4,5
1447.5,1448.4,10
1448.5,1449.4,10
1449.5,1450.4,10
1450.5,1450.9,5
1451.0,1451.4,5
1451.5,1452.9,15
1453.0,1453.4,5
1453.5,1457.9,45
1458.0,1458.4,5
1458.5,1459.4,10
1459.5,1460.4,10
1460.5,1462.4,20
1462.5,1463.4,10
1463.5,1464.9,15
1465.0,1465.4,5
1465.5,1466.4,10
1466.5,1468.4,20
1468.5,1470.4,20
1470.5,1474.4,40
1474.5,1475.9,15
1476.0,1481.4,55
1481.5,1482.9,15
1483.0,1485.9,30
1486.0,1486.9,10
1487.0,1487.4,5
1487.5,1488.4,10
1488.5,1492.4,40
1492.5,1492.9,5
1493.0,1493.4,5
1493.5,1493.9,5
1494.0,1494.4,5
1494.5,1495.9,15
1496.0,1497.9,20
1498.0,1498.9,10
1499.0,1503.9,50
1504.0,1504.9,10
1505.0,1507.9,30
1508.0,1509.4,15
1509.5,1512.4,30
1512.5,1512.9,5
1513.0,1517.9,50
1518.0,1518.4,5
1518.5,1518.9,5
1519.0,1519.9,10
1520.0,1521.4,15
1521.5,1522.9,15
1523.0,1525.4,25
1525.5,1526.4,10
1526.5,1529.4,30
1529.5,1530.4,10
1530.5,1532.9,25
1533.0,1533.9,10
1534.0,1534.9,10
1535.0,1535.9,10
1536.0,1537.9,20
1538.0,1538.4,5
1538.5,1539.9,15
1540.0,1540.9,10
1541.0,1543.9,30
1544.0,1544.9,10
1545.0,1545.4,5
1545.5,1545.9,5
1546.0,1547.4,15
1547.5,1547.9,5
1548.0,1549.9,20
1550.0,1550.9,10
1551.0,1552.4,15
1552.5,1553.9,15
1554.0,1554.9,10
1555.0,1555.9,10
1556.0,1564.9,90
1565.0,1565.4,5
1565.5,1566.4,10
1566.5,1567.9,15
1568.0,1568.9,10
1569.0,1569.4,5
1569.5,1569.9,5
1570.0,1570.4,5
1570.5,1570.9,5
1571.0,1573.4,25
1573.5,1573.9,5
1574.0,1574.4,5
1574.5,1575.9,15
1576.0,1576.9,10
1577.0,1577.9,10
1578.0,1578.9,10
1579.0,1579.4,5
1579.5,1579.9,5
1580.0,1580.4,5
1580.5,1581.4,10
1581.5,1583.9,25
1584.0,1584.4,5
1584.5,1585.9,15
1586.0,1586.4,5
1586.5,1587.4,10
1587.5,1588.9,15
1589.0,1589.4,5
1589.5,1590.9,15
1591.0,1593.9,30
1594.0,1594.4,5
1594.5,1594.9,5
1595.0,1595.9,10
1596.0,1599.4,35
1599.5,1599.9,5
1600.0,1604.4,45
1604.5,1605.4,10
1605.5,1607.9,25
1608.0,1609.4,15
1609.5,1610.4,10
1610.5,1611.9,15
1612.0,1615.9,40
1616.0,1616.4,5
1616.5,1617.4,10
1617.5,1618.4,10
1618.5,1619.4,10
1619.5,1619.9,5
1620.0,1620.9,10
1621.0,1621.4,5
1621.5,1621.9,5
1622.0,1623.9,20
1624.0,1626.9,30
1627.0,1628.4,15
1628.5,1629.4,10
1629.5,1630.4,10
1630.5,1630.9,5
1631.0,1632.4,15
1632.5,1632.9,5
1633.0,1633.9,10
1634.0,1636.9,30
1637.0,1637.9,10
1638.0,1638.4,5
1638.5,1638.9,5
1639.0,1641.4,25
1641.5,1641.9,5
1642.0,1642.4,5
1642.5,1643.4,10
1643.5,1643.9,5
1644.0,1645.4,15
1645.5,1648.9,35
1649.0,1650.4,15
1650.5,1650.9,5
1651.0,1651.9,10
1652.0,1654.9,30
1655.0,1655.9,10
1656.0,1659.9,40
1660.0,1661.4,15
1661.5,1661.9,5
1662.0,1662.9,10
1663.0,1667.4,45
1667.5,1667.9,5
1668.0,1668.9,10
1669.0,1669.4,5
1669.5,1671.9,25
1672.0,1672.4,5
1672.5,1672.9,5
1673.0,1674.4,15
1674.5,1675.9,15
1676.0,1684.9,90
1685.0,1685.4,5
1685.5,1687.4,20
1687.5,1690.9,35
1691.0,1691.9,10
1692.0,1693.4,15
1693.5,1693.9,5
1694.0,1695.4,15
1695.5,1697.4,20
1697.5,1697.9,5
1698.0,1699.4,15
1699.5,1700.4,10
1700.5,1701.4,10
1701.5,1702.4,10
1702.5,1702.9,5
1703.0,1703.4,5
1703.5,1703.9,5
1704.0,1705.4,15
1705.5,1706.4,10
1706.5,1708.4,20
1708.5,1709.4,10
1709.5,1709.9,5
1710.0,1710.9,10
1711.0,1711.4,5
1711.5,1712.9,15
1713.0,1713.9,10
1714.0,1714.4,5
1714.5,1714.9,5
1715.0,1715.4,5
1715.5,1716.4,10
1716.5,1716.9,5
1717.0,1717.4,5
1717.5,1717.9,5
1718.0,1719.4,15
1719.5,1720.9,15
1721.0,1722.4,15
1722.5,1722.9,5
1723.0,1723.9,10
1724.0,1724.4,5
1724.5,1724.9,5
1725.0,1725.4,5
1725.5,1725.9,5
1726.0,1726.4,5
1726.5,1726.9,5
1727.0,1727.4,5
1727.5,1728.4,10
1728.5,1729.4,10
1729.5,1729.9,5
1730.0,1732.9,30
1733.0,1733.4,5
1733.5,1734.4,10
1734.5,1735.4,10
1735.5,1737.4,20
1737.5,1738.9,15
1739.0,1742.4,35
1742.5,1743.4,10
1743.5,1748.4,50
1748.5,1750.4,20
1750.5,1751.9,15
1752.0,1752.9,10
1753.0,1755.4,25
1755.5,1758.4,30
1758.5,1759.4,10
1759.5,1760.4,10
1760.5,1761.4,10
1761.5,1765.4,40
1765.5,1765.9,5
1766.0,1766.9,10
1767.0,1767.4,5
1767.5,1768.4,10
1768.5,1770.9,25
1771.0,1772.4,15
1772.5,1775.4,30
1775.5,1775.9,5
1776.0,1779.9,40
1780.0,1781.4,15
1781.5,1785.4,40
1785.5,1785.9,5
