start_time,end_time,num_points
327.0,328.40000000000003,15
328.5,328.90000000000003,5
329.0,329.40000000000003,5
329.5,330.40000000000003,10
330.5,331.90000000000003,15
332.0,334.40000000000003,25
334.5,334.90000000000003,5
335.0,335.40000000000003,5
335.5,336.40000000000003,10
336.5,337.40000000000003,10
337.5,338.90000000000003,15
339.0,339.90000000000003,10
340.0,340.40000000000003,5
340.5,340.90000000000003,5
341.0,341.90000000000003,10
342.0,344.40000000000003,25
344.5,344.90000000000003,5
345.0,346.90000000000003,20
347.0,347.40000000000003,5
347.5,351.90000000000003,45
352.0,352.90000000000003,10
353.0,355.40000000000003,25
355.5,356.90000000000003,15
357.0,358.40000000000003,15
358.5,359.90000000000003,15
360.0,360.9,10
361.0,362.4,15
362.5,363.4,10
363.5,363.9,5
364.0,365.9,20
366.0,366.4,5
366.5,368.4,20
368.5,369.4,10
369.5,370.9,15
371.0,371.9,10
372.0,372.9,10
373.0,373.4,5
373.5,374.9,15
375.0,376.4,15
376.5,376.9,5
377.0,377.9,10
378.0,380.9,30
381.0,381.4,5
381.5,382.4,10
382.5,383.4,10
383.5,384.4,10
384.5,385.9,15
386.0,388.4,25
388.5,388.9,5
389.0,389.9,10
390.0,390.4,5
390.5,391.4,10
391.5,392.4,10
392.5,393.4,10
393.5,401.4,80
401.5,402.9,15
403.0,403.9,10
404.0,404.9,10
405.0,405.4,5
405.5,406.4,10
406.5,407.9,15
408.0,410.9,30
411.0,412.9,20
413.0,413.4,5
413.5,414.4,10
414.5,417.4,30
417.5,418.9,15
419.0,420.9,20
421.0,421.9,10
422.0,423.9,20
424.0,424.4,5
424.5,424.9,5
425.0,426.4,15
426.5,429.4,30
429.5,429.9,5
430.0,430.9,10
431.0,432.4,15
432.5,432.9,5
433.0,434.4,15
434.5,435.4,10
435.5,436.9,15
437.0,437.4,5
437.5,437.9,5
438.0,438.4,5
438.5,439.4,10
439.5,439.9,5
440.0,441.4,15
441.5,442.4,10
442.5,443.9,15
444.0,445.4,15
445.5,445.9,5
446.0,446.4,5
446.5,446.9,5
447.0,447.4,5
447.5,448.4,10
448.5,449.4,10
449.5,450.9,15
451.0,451.4,5
451.5,455.4,40
455.5,455.9,5
456.0,457.9,20
458.0,458.9,10
459.0,460.4,15
460.5,461.4,10
461.5,462.9,15
463.0,464.4,15
464.5,465.9,15
466.0,467.4,15
467.5,469.4,20
469.5,469.9,5
470.0,470.4,5
470.5,470.9,5
471.0,471.9,10
472.0,473.4,15
473.5,473.9,5
474.0,475.9,20
476.0,476.4,5
476.5,476.9,5
477.0,477.9,10
478.0,480.9,30
481.0,481.4,5
481.5,483.4,20
483.5,483.9,5
484.0,485.9,20
486.0,486.4,5
486.5,487.9,15
488.0,488.9,10
489.0,489.9,10
490.0,491.4,15
491.5,491.9,5
492.0,493.9,20
494.0,495.4,15
495.5,497.9,25
498.0,499.4,15
499.5,500.4,10
500.5,500.9,5
501.0,501.4,5
501.5,502.9,15
503.0,504.4,15
504.5,507.9,35
508.0,508.9,10
509.0,509.4,5
509.5,509.9,5
510.0,511.4,15
511.5,511.9,5
512.0,514.4,25
514.5,514.9,5
515.0,515.9,10
516.0,516.9,10
517.0,523.4,65
523.5,523.9,5
524.0,524.4,5
524.5,525.4,10
525.5,526.4,10
526.5,526.9,5
527.0,527.4,5
527.5,528.9,15
529.0,534.9,60
535.0,535.9,10
536.0,538.4,25
538.5,538.9,5
539.0,542.9,40
543.0,543.4,5
543.5,544.9,15
545.0,545.4,5
545.5,547.4,20
547.5,549.4,20
549.5,549.9,5
550.0,554.9,50
555.0,555.4,5
555.5,561.4,60
561.5,562.9,15
563.0,564.4,15
564.5,564.9,5
565.0,567.4,25
567.5,568.9,15
569.0,570.4,15
570.5,571.4,10
571.5,571.9,5
572.0,573.4,15
573.5,575.9,25
576.0,576.9,10
577.0,577.4,5
577.5,578.4,10
578.5,579.9,15
580.0,581.4,15
581.5,581.9,5
582.0,582.9,10
583.0,586.9,40
587.0,588.9,20
589.0,590.4,15
590.5,591.9,15
592.0,592.4,5
592.5,592.9,5
593.0,594.4,15
594.5,594.9,5
595.0,595.4,5
595.5,595.9,5
596.0,596.4,5
596.5,598.4,20
598.5,599.4,10
599.5,601.4,20
601.5,602.9,15
603.0,603.4,5
603.5,604.4,10
604.5,609.4,50
609.5,610.4,10
610.5,611.9,15
612.0,613.4,15
613.5,615.4000000000001,20
615.5,615.9000000000001,5
616.0,616.4000000000001,5
616.5,616.9000000000001,5
617.0,618.9000000000001,20
619.0,619.4000000000001,5
619.5,621.4000000000001,20
621.5,621.9000000000001,5
622.0,623.4000000000001,15
623.5,624.9000000000001,15
625.0,627.9000000000001,30
628.0,628.4000000000001,5
628.5,628.9000000000001,5
629.0,630.4000000000001,15
630.5,633.4000000000001,30
633.5,634.9000000000001,15
635.0,635.4000000000001,5
635.5,638.4000000000001,30
638.5,640.4000000000001,20
640.5,640.9000000000001,5
641.0,641.9000000000001,10
642.0,643.4000000000001,15
643.5,648.9000000000001,55
649.0,650.4000000000001,15
650.5,655.9000000000001,55
656.0,658.4000000000001,25
658.5,659.9000000000001,15
660.0,661.4000000000001,15
661.5,665.4000000000001,40
665.5,666.4000000000001,10
666.5,667.4000000000001,10
667.5,667.9000000000001,5
668.0,668.9000000000001,10
669.0,672.4000000000001,35
672.5,673.4000000000001,10
673.5,673.9000000000001,5
674.0,675.4000000000001,15
675.5,675.9000000000001,5
676.0,676.4000000000001,5
676.5,678.4000000000001,20
678.5,678.9000000000001,5
679.0,680.9000000000001,20
681.0,681.4000000000001,5
681.5,682.4000000000001,10
682.5,684.4000000000001,20
684.5,684.9000000000001,5
685.0,685.4000000000001,5
685.5,686.4000000000001,10
686.5,687.4000000000001,10
687.5,689.4000000000001,20
689.5,690.4000000000001,10
690.5,691.9000000000001,15
692.0,692.4000000000001,5
692.5,693.9000000000001,15
694.0,694.4000000000001,5
694.5,695.4000000000001,10
695.5,695.9000000000001,5
696.0,697.9000000000001,20
698.0,698.9000000000001,10
699.0,699.4000000000001,5
699.5,699.9000000000001,5
700.0,701.4000000000001,15
701.5,702.9000000000001,15
703.0,703.9000000000001,10
704.0,704.9000000000001,10
705.0,706.9000000000001,20
707.0,708.4000000000001,15
708.5,708.9000000000001,5
709.0,709.9000000000001,10
710.0,711.4000000000001,15
711.5,712.9000000000001,15
713.0,713.9000000000001,10
714.0,720.9000000000001,70
721.0,721.9000000000001,10
722.0,727.9000000000001,60
728.0,729.4000000000001,15
729.5,732.4000000000001,30
732.5,733.9000000000001,15
734.0,744.4000000000001,105
744.5,745.9000000000001,15
746.0,750.4000000000001,45
750.5,751.4000000000001,10
751.5,752.4000000000001,10
752.5,754.9000000000001,25
755.0,755.4000000000001,5
755.5,756.9000000000001,15
757.0,764.9000000000001,80
765.0,766.4000000000001,15
766.5,766.9000000000001,5
767.0,767.4000000000001,5
767.5,768.9000000000001,15
769.0,770.9000000000001,20
771.0,771.9000000000001,10
772.0,772.4000000000001,5
772.5,773.4000000000001,10
773.5,774.9000000000001,15
775.0,776.4000000000001,15
776.5,776.9000000000001,5
777.0,780.9000000000001,40
781.0,781.9000000000001,10
782.0,782.4000000000001,5
782.5,783.9000000000001,15
784.0,785.9000000000001,20
786.0,786.4000000000001,5
786.5,788.9000000000001,25
789.0,790.4000000000001,15
790.5,790.9000000000001,5
791.0,791.9000000000001,10
792.0,795.9000000000001,40
796.0,800.4000000000001,45
800.5,801.4000000000001,10
801.5,802.9000000000001,15
803.0,803.4000000000001,5
803.5,803.9000000000001,5
804.0,805.9000000000001,20
806.0,806.9000000000001,10
807.0,809.4000000000001,25
809.5,810.9000000000001,15
811.0,811.4000000000001,5
811.5,812.4000000000001,10
812.5,812.9000000000001,5
813.0,813.4000000000001,5
813.5,813.9000000000001,5
814.0,814.4000000000001,5
814.5,814.9000000000001,5
815.0,815.4000000000001,5
815.5,816.4000000000001,10
816.5,818.9000000000001,25
819.0,820.4000000000001,15
820.5,821.9000000000001,15
822.0,822.4000000000001,5
822.5,823.4000000000001,10
823.5,825.9000000000001,25
826.0,826.4000000000001,5
826.5,827.4000000000001,10
827.5,828.4000000000001,10
828.5,829.4000000000001,10
829.5,829.9000000000001,5
830.0,830.4000000000001,5
830.5,831.9000000000001,15
832.0,834.4000000000001,25
834.5,835.4000000000001,10
835.5,835.9000000000001,5
836.0,836.9000000000001,10
837.0,839.4000000000001,25
839.5,839.9000000000001,5
840.0,840.9000000000001,10
841.0,843.4000000000001,25
843.5,844.4000000000001,10
844.5,847.9000000000001,35
848.0,849.4000000000001,15
849.5,850.4000000000001,10
850.5,852.4000000000001,20
852.5,853.4000000000001,10
853.5,854.4000000000001,10
854.5,854.9000000000001,5
855.0,855.9000000000001,10
856.0,856.9000000000001,10
857.0,857.4000000000001,5
857.5,857.9000000000001,5
858.0,859.4000000000001,15
859.5,859.9000000000001,5
860.0,864.4000000000001,45
864.5,865.4000000000001,10
865.5,865.9000000000001,5
866.0,866.9000000000001,10
867.0,867.4000000000001,5
867.5,868.4000000000001,10
868.5,869.9000000000001,15
870.0,870.4000000000001,5
870.5,870.9000000000001,5
871.0,871.9000000000001,10
872.0,872.4000000000001,5
872.5,873.9000000000001,15
874.0,874.4000000000001,5
874.5,875.4000000000001,10
875.5,875.9000000000001,5
876.0,877.9000000000001,20
878.0,878.4000000000001,5
878.5,878.9000000000001,5
879.0,880.4000000000001,15
880.5,880.9000000000001,5
881.0,882.9000000000001,20
883.0,883.4000000000001,5
883.5,884.4000000000001,10
884.5,884.9000000000001,5
885.0,885.4000000000001,5
885.5,887.4000000000001,20
887.5,888.9000000000001,15
889.0,890.4000000000001,15
890.5,892.4000000000001,20
892.5,893.4000000000001,10
893.5,894.4000000000001,10
894.5,896.4000000000001,20
896.5,897.4000000000001,10
897.5,900.9,35
901.0,901.9,10
902.0,903.4,15
903.5,903.9,5
904.0,905.4,15
905.5,906.9,15
907.0,910.4,35
910.5,911.9,15
912.0,915.4,35
915.5,916.4,10
916.5,919.9,35
920.0,920.9,10
921.0,922.9,20
923.0,923.4,5
923.5,923.9,5
924.0,924.4,5
924.5,925.9,15
926.0,926.4,5
926.5,929.4,30
929.5,930.9,15
931.0,932.4,15
932.5,933.9,15
934.0,935.4,15
935.5,935.9,5
936.0,936.4,5
936.5,936.9,5
937.0,937.9,10
938.0,938.4,5
938.5,939.4,10
939.5,940.9,15
941.0,941.9,10
942.0,943.4,15
943.5,946.9,35
947.0,947.9,10
948.0,948.9,10
949.0,949.4,5
949.5,955.4,60
955.5,955.9,5
956.0,957.4,15
957.5,958.4,10
958.5,960.4,20
960.5,961.9,15
962.0,963.4,15
963.5,963.9,5
964.0,965.4,15
965.5,966.4,10
966.5,968.4,20
968.5,970.4,20
970.5,971.4,10
971.5,972.4,10
972.5,972.9,5
973.0,973.4,5
973.5,974.4,10
974.5,975.9,15
976.0,976.9,10
977.0,978.4,15
978.5,978.9,5
979.0,979.4,5
979.5,983.9,45
984.0,985.9,20
986.0,987.4,15
987.5,993.9,65
994.0,994.9,10
995.0,996.4,15
996.5,997.4,10
997.5,998.4,10
998.5,998.9,5
999.0,1000.9,20
1001.0,1001.4,5
1001.5,1002.4,10
1002.5,1002.9,5
1003.0,1007.4,45
1007.5,1011.9,45
1012.0,1012.4,5
1012.5,1013.4,10
1013.5,1015.9,25
1016.0,1016.9,10
1017.0,1018.4,15
1018.5,1019.4,10
1019.5,1020.4,10
1020.5,1021.9,15
1022.0,1026.4,45
1026.5,1030.4,40
1030.5,1035.4,50
1035.5,1036.9,15
1037.0,1038.4,15
1038.5,1039.9,15
1040.0,1040.4,5
1040.5,1040.9,5
1041.0,1041.9,10
1042.0,1042.9,10
1043.0,1045.9,30
1046.0,1046.4,5
1046.5,1046.9,5
1047.0,1047.9,10
1048.0,1052.9,50
1053.0,1053.9,10
1054.0,1061.4,75
1061.5,1062.4,10
1062.5,1068.9,65
1069.0,1069.4,5
1069.5,1070.4,10
1070.5,1070.9,5
1071.0,1075.9,50
1076.0,1076.4,5
1076.5,1077.4,10
1077.5,1078.9,15
1079.0,1080.4,15
1080.5,1081.4,10
1081.5,1091.4,100
1091.5,1092.9,15
1093.0,1093.4,5
1093.5,1093.9,5
1094.0,1096.4,25
1096.5,1097.4,10
1097.5,1099.4,20
1099.5,1099.9,5
1100.0,1100.4,5
1100.5,1101.9,15
1102.0,1104.4,25
1104.5,1106.4,20
1106.5,1110.9,45
1111.0,1112.4,15
1112.5,1113.9,15
1114.0,1114.9,10
1115.0,1116.9,20
1117.0,1118.4,15
1118.5,1119.9,15
1120.0,1120.9,10
1121.0,1123.4,25
1123.5,1123.9,5
1124.0,1125.4,15
1125.5,1126.9,15
1127.0,1127.4,5
1127.5,1128.4,10
1128.5,1129.4,10
1129.5,1129.9,5
1130.0,1133.9,40
1134.0,1134.4,5
1134.5,1136.4,20
1136.5,1136.9,5
1137.0,1140.9,40
1141.0,1141.4,5
1141.5,1147.4,60
1147.5,1147.9,5
1148.0,1148.9,10
1149.0,1150.4,15
1150.5,1152.9,25
1153.0,1153.9,10
1154.0,1154.9,10
1155.0,1155.4,5
1155.5,1157.4,20
1157.5,1157.9,5
1158.0,1159.4,15
1159.5,1160.9,15
1161.0,1161.4,5
1161.5,1162.9,15
1163.0,1164.4,15
1164.5,1164.9,5
1165.0,1167.4,25
1167.5,1167.9,5
1168.0,1169.4,15
1169.5,1169.9,5
1170.0,1170.9,10
1171.0,1171.4,5
1171.5,1173.9,25
1174.0,1174.9,10
1175.0,1177.4,25
1177.5,1177.9,5
1178.0,1181.9,40
1182.0,1182.9,10
1183.0,1189.9,70
1190.0,1191.4,15
1191.5,1192.4,10
1192.5,1192.9,5
1193.0,1194.4,15
1194.5,1195.9,15
1196.0,1202.4,65
1202.5,1202.9,5
1203.0,1203.9,10
1204.0,1204.9,10
1205.0,1205.9,10
1206.0,1207.4,15
1207.5,1209.9,25
1210.0,1210.4,5
1210.5,1211.9,15
1212.0,1212.9,10
1213.0,1213.4,5
1213.5,1214.4,10
1214.5,1214.9,5
1215.0,1219.9,50
1220.0,1221.4,15
1221.5,1222.9,15
1223.0,1223.4,5
1223.5,1225.4,20
1225.5,1226.9,15
1227.0,1227.9,10
1228.0,1228.4,5
1228.5,1233.9,55
1234.0,1234.9,10
1235.0,1237.9,30
1238.0,1238.4,5
1238.5,1243.4,50
1243.5,1243.9,5
1244.0,1245.9,20
1246.0,1246.4,5
1246.5,1248.4,20
1248.5,1249.4,10
1249.5,1256.4,70
1256.5,1256.9,5
1257.0,1259.4,25
1259.5,1260.4,10
1260.5,1263.4,30
1263.5,1263.9,5
1264.0,1264.4,5
1264.5,1265.9,15
1266.0,1270.4,45
1270.5,1271.4,10
1271.5,1273.9,25
1274.0,1275.4,15
1275.5,1275.9,5
1276.0,1276.9,10
1277.0,1278.4,15
1278.5,1279.4,10
1279.5,1281.9,25
1282.0,1282.9,10
1283.0,1285.9,30
1286.0,1286.9,10
1287.0,1287.9,10
1288.0,1289.4,15
1289.5,1295.4,60
1295.5,1295.9,5
1296.0,1300.4,45
1300.5,1301.4,10
1301.5,1302.4,10
1302.5,1303.4,10
1303.5,1306.4,30
1306.5,1306.9,5
1307.0,1307.9,10
1308.0,1308.9,10
1309.0,1310.4,15
1310.5,1311.9,15
1312.0,1313.4,15
1313.5,1314.9,15
1315.0,1315.9,10
1316.0,1316.4,5
1316.5,1316.9,5
1317.0,1317.4,5
1317.5,1318.4,10
1318.5,1319.9,15
1320.0,1321.9,20
1322.0,1323.4,15
1323.5,1326.4,30
1326.5,1327.4,10
1327.5,1329.4,20
1329.5,1329.9,5
1330.0,1331.9,20
1332.0,1332.9,10
1333.0,1335.9,30
1336.0,1336.9,10
1337.0,1337.9,10
1338.0,1338.9,10
1339.0,1339.9,10
1340.0,1340.9,10
1341.0,1342.4,15
1342.5,1344.9,25
1345.0,1348.4,35
1348.5,1349.9,15
1350.0,1350.4,5
1350.5,1351.4,10
1351.5,1354.4,30
1354.5,1355.4,10
1355.5,1356.9,15
1357.0,1357.9,10
1358.0,1358.4,5
1358.5,1358.9,5
1359.0,1359.4,5
1359.5,1360.4,10
1360.5,1360.9,5
1361.0,1362.4,15
1362.5,1364.4,20
1364.5,1364.9,5
1365.0,1366.9,20
1367.0,1367.4,5
1367.5,1367.9,5
1368.0,1368.9,10
1369.0,1370.4,15
1370.5,1371.4,10
1371.5,1372.4,10
1372.5,1372.9,5
1373.0,1374.9,20
1375.0,1375.9,10
1376.0,1379.9,40
1380.0,1384.9,50
1385.0,1385.4,5
1385.5,1392.4,70
1392.5,1393.9,15
1394.0,1396.9,30
1397.0,1398.4,15
1398.5,1402.4,40
1402.5,1403.4,10
1403.5,1404.4,10
1404.5,1404.9,5
1405.0,1405.9,10
1406.0,1406.9,10
1407.0,1407.4,5
1407.5,1408.9,15
1409.0,1409.4,5
1409.5,1410.4,10
1410.5,1412.9,25
1413.0,1414.4,15
1414.5,1416.9,25
1417.0,1418.4,15
1418.5,1428.4,100
1428.5,1429.9,15
1430.0,1431.4,15
1431.5,1436.4,50
1436.5,1437.4,10
1437.5,1438.4,10
1438.5,1439.4,10
1439.5,1439.9,5
1440.0,1440.4,5
1440.5,1441.4,10
1441.5,1441.9,5
1442.0,1443.9,20
1444.0,1444.9,10
1445.0,1450.4,55
1450.5,1451.4,10
1451.5,1454.4,30
1454.5,1455.9,15
1456.0,1461.4,55
1461.5,1462.9,15
1463.0,1470.9,80
1471.0,1471.9,10
1472.0,1472.4,5
1472.5,1473.9,15
1474.0,1475.9,20
1476.0,1477.4,15
1477.5,1477.9,5
1478.0,1478.4,5
1478.5,1481.4,30
1481.5,1482.4,10
1482.5,1482.9,5
1483.0,1487.4,45
1487.5,1488.4,10
1488.5,1489.4,10
1489.5,1490.4,10
1490.5,1490.9,5
1491.0,1492.9,20
1493.0,1493.4,5
1493.5,1494.4,10
1494.5,1494.9,5
1495.0,1495.9,10
1496.0,1498.4,25
1498.5,1499.4,10
1499.5,1502.4,30
1502.5,1502.9,5
1503.0,1508.9,60
1509.0,1509.4,5
1509.5,1510.4,10
1510.5,1510.9,5
1511.0,1511.9,10
1512.0,1512.4,5
1512.5,1512.9,5
1513.0,1515.4,25
1515.5,1516.4,10
1516.5,1521.4,50
1521.5,1522.9,15
1523.0,1523.9,10
1524.0,1525.4,15
1525.5,1526.4,10
1526.5,1526.9,5
1527.0,1528.4,15
1528.5,1529.4,10
1529.5,1530.9,15
1531.0,1531.9,10
1532.0,1532.9,10
1533.0,1533.4,5
1533.5,1533.9,5
1534.0,1534.4,5
1534.5,1536.4,20
1536.5,1537.9,15
1538.0,1539.9,20
1540.0,1540.4,5
1540.5,1541.9,15
1542.0,1542.4,5
1542.5,1543.4,10
1543.5,1543.9,5
1544.0,1544.9,10
1545.0,1545.4,5
1545.5,1546.9,15
1547.0,1547.9,10
1548.0,1553.4,55
1553.5,1553.9,5
1554.0,1560.4,65
1560.5,1560.9,5
1561.0,1563.9,30
1564.0,1564.4,5
1564.5,1568.9,45
1569.0,1569.9,10
1570.0,1570.9,10
1571.0,1571.4,5
1571.5,1574.4,30
1574.5,1575.4,10
1575.5,1575.9,5
1576.0,1576.9,10
1577.0,1577.4,5
1577.5,1577.9,5
1578.0,1578.9,10
1579.0,1580.4,15
1580.5,1580.9,5
1581.0,1581.4,5
1581.5,1582.4,10
1582.5,1583.9,15
1584.0,1584.4,5
1584.5,1585.9,15
1586.0,1586.4,5
1586.5,1587.4,10
1587.5,1589.4,20
1589.5,1591.9,25
1592.0,1592.4,5
1592.5,1594.9,25
1595.0,1595.9,10
1596.0,1600.9,50
1601.0,1601.9,10
1602.0,1603.4,15
1603.5,1604.9,15
1605.0,1605.4,5
1605.5,1607.4,20
1607.5,1610.4,30
1610.5,1611.4,10
1611.5,1611.9,5
1612.0,1612.4,5
1612.5,1612.9,5
1613.0,1615.4,25
1615.5,1616.4,10
1616.5,1617.4,10
1617.5,1617.9,5
1618.0,1618.9,10
1619.0,1619.9,10
1620.0,1621.9,20
1622.0,1622.9,10
1623.0,1625.9,30
1626.0,1626.4,5
1626.5,1628.9,25
1629.0,1630.4,15
1630.5,1630.9,5
1631.0,1632.4,15
1632.5,1632.9,5
1633.0,1634.4,15
1634.5,1640.4,60
1640.5,1641.4,10
1641.5,1642.4,10
1642.5,1642.9,5
1643.0,1643.4,5
1643.5,1644.9,15
1645.0,1645.9,10
1646.0,1646.9,10
1647.0,1647.9,10
1648.0,1648.4,5
1648.5,1649.4,10
1649.5,1650.4,10
1650.5,1651.4,10
1651.5,1651.9,5
1652.0,1652.4,5
1652.5,1652.9,5
1653.0,1658.4,55
1658.5,1658.9,5
1659.0,1667.9,90
1668.0,1668.9,10
1669.0,1672.9,40
1673.0,1673.9,10
1674.0,1678.9,50
1679.0,1679.9,10
1680.0,1684.4,45
1684.5,1684.9,5
1685.0,1686.4,15
1686.5,1687.9,15
1688.0,1688.9,10
1689.0,1690.9,20
1691.0,1693.9,30
1694.0,1694.4,5
1694.5,1696.4,20
1696.5,1697.4,10
1697.5,1700.9,35
1701.0,1703.9,30
1704.0,1704.4,5
1704.5,1704.9,5
1705.0,1705.9,10
1706.0,1707.4,15
1707.5,1708.9,15
1709.0,1709.4,5
1709.5,1710.4,10
1710.5,1715.9,55
1716.0,1716.9,10
1717.0,1724.9,80
1725.0,1726.4,15
1726.5,1730.4,40
1730.5,1730.9,5
1731.0,1741.4,105
1741.5,1742.4,10
1742.5,1743.9,15
1744.0,1744.9,10
1745.0,1745.9,10
1746.0,1746.4,5
1746.5,1747.4,10
1747.5,1748.4,10
1748.5,1749.9,15
1750.0,1751.4,15
1751.5,1753.4,20
1753.5,1755.4,20
1755.5,1755.9,5
1756.0,1757.4,15
1757.5,1757.9,5
1758.0,1758.9,10
1759.0,1759.4,5
1759.5,1760.4,10
1760.5,1762.4,20
1762.5,1763.9,15
1764.0,1765.9,20
1766.0,1766.9,10
1767.0,1767.9,10
1768.0,1768.4,5
1768.5,1769.4,10
1769.5,1769.9,5
1770.0,1770.4,5
1770.5,1770.9,5
1771.0,1772.4,15
1772.5,1772.9,5
1773.0,1775.4,25
1775.5,1775.9,5
1776.0,1776.9,10
1777.0,1777.9,10
1778.0,1782.4,45
1782.5,1783.9,15
1784.0,1784.4,5
1784.5,1784.9,5
1785.0,1786.4,15
1786.5,1787.4,10
1787.5,1787.9,5
1788.0,1789.4,15
1789.5,1793.4,40
1793.5,1794.9,15
1795.0,1796.4,15
1796.5,1796.9,5
1797.0,1798.9,20
